question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
243,tresorerie,"Trésorerie","Sur quelle base de temps la DAS2 doit-elle être préparée ?",0,"L'exercice comptable de la Junior-Entreprise.",0,"Contrairement à la liasse fiscale, la DAS2 ne suit pas le calendrier de l'exercice comptable de la structure."
243,tresorerie,"Trésorerie","Sur quelle base de temps la DAS2 doit-elle être préparée ?",1,"L'année universitaire (septembre N à août N+1).",0,"Les déclarations fiscales et sociales en France sont très majoritairement basées sur un autre calendrier de référence."
243,tresorerie,"Trésorerie","Sur quelle base de temps la DAS2 doit-elle être préparée ?",2,"L'année civile (1er janvier au 31 décembre).",1,"La documentation précise que la DAS2 répertorie les sommes versées sur l'année civile, et que la déclaration se fait avant le 31 janvier de l'année civile suivante."
243,tresorerie,"Trésorerie","Sur quelle base de temps la DAS2 doit-elle être préparée ?",3,"La durée du mandat de l'équipe en place.",0,"Le changement de mandat n'a pas d'impact sur le calendrier de cette déclaration, qui est fixé par l'administration fiscale."
244,tresorerie,"Trésorerie","À quelle condition le Tableau Récapitulatif (TR) annuel est-il encore obligatoire à partir de janvier 2025 ?",0,"Il n'est plus jamais obligatoire, il est remplacé par la DSN.",0,"Le TR n'est plus systématique, mais il conserve un rôle dans un cas de figure précis. Il n'est pas remplacé par la DSN dans le modèle JE."
244,tresorerie,"Trésorerie","À quelle condition le Tableau Récapitulatif (TR) annuel est-il encore obligatoire à partir de janvier 2025 ?",1,"Il reste obligatoire pour toutes les Juniors réalisant plus de 70 000 € de chiffre d'affaires.",0,"L'obligation n'est pas liée au chiffre d'affaires mais à la qualité des déclarations mensuelles."
244,tresorerie,"Trésorerie","À quelle condition le Tableau Récapitulatif (TR) annuel est-il encore obligatoire à partir de janvier 2025 ?",2,"Uniquement s'il y a eu des erreurs sur les Bulletins Récapitulatifs de Cotisations (BRC) de l'année.",1,"KiwiLegal explique qu'à partir de 2025, le TR sert de déclaration rectificative et n'est à réaliser avant le 31 janvier que pour corriger des erreurs commises dans les BRC mensuels."
244,tresorerie,"Trésorerie","À quelle condition le Tableau Récapitulatif (TR) annuel est-il encore obligatoire à partir de janvier 2025 ?",3,"Il est obligatoire uniquement si la Junior a versé des rétributions à plus de 50 intervenants.",0,"Le critère d'obligation n'est pas le nombre d'intervenants, mais la nécessité de corriger des déclarations de cotisations sociales."
245,tresorerie,"Trésorerie","Sur quelle base la TVA est-elle exigible pour une Junior-Entreprise ?",0,"Sur les débits, c'est-à-dire à la date d'émission de la facture.",0,"La TVA sur les débits est une option possible pour les prestataires de services, mais le régime par défaut pour les Juniors est différent."
245,tresorerie,"Trésorerie","Sur quelle base la TVA est-elle exigible pour une Junior-Entreprise ?",1,"Sur les encaissements, c'est-à-dire à la date de paiement du client.",1,"KiwiLegal rappelle que les Junior-Entreprises sont soumises à la TVA sur les encaissements, ce qui signifie que la TVA n'est due à l'État qu'une fois que la Junior a reçu l'argent du client."
245,tresorerie,"Trésorerie","Sur quelle base la TVA est-elle exigible pour une Junior-Entreprise ?",2,"À la date de signature du Procès-Verbal de Recette (PVR).",0,"La signature du PVR marque la fin de la prestation et autorise la facturation, mais ce n'est ni la date de facturation ni la date de paiement qui déterminent l'exigibilité de la TVA."
245,tresorerie,"Trésorerie","Sur quelle base la TVA est-elle exigible pour une Junior-Entreprise ?",3,"Au dernier jour du mois de réalisation de la prestation.",0,"Cette règle pourrait s'appliquer pour certains services continus, mais pour les Juniors, l'événement déclencheur est lié au flux financier."
246,tresorerie,"Trésorerie","Quelle est la durée de conservation minimale recommandée pour la DAS2 ?",0,"3 ans",0,"Cette durée s'applique à d'autres documents sociaux, mais l'administration fiscale peut contrôler sur une période plus longue pour ce type de déclaration."
246,tresorerie,"Trésorerie","Quelle est la durée de conservation minimale recommandée pour la DAS2 ?",1,"10 ans",0,"Cette durée est celle des documents comptables, mais une durée différente est spécifiée pour la DAS2."
246,tresorerie,"Trésorerie","Quelle est la durée de conservation minimale recommandée pour la DAS2 ?",2,"À vie",0,"Cette durée de conservation exceptionnelle est réservée aux Bulletins de Versement."
246,tresorerie,"Trésorerie","Quelle est la durée de conservation minimale recommandée pour la DAS2 ?",3,"6 ans",1,"KiwiLegal indique que la DAS2 est à conserver pendant au moins 6 ans, ce qui correspond au délai de reprise de l'administration fiscale en matière d'impôts directs."
247,tresorerie,"Trésorerie","Qui sont les 'ordonnateur·rice·s' des dépenses dans une Junior-Entreprise ?",0,"Les chefs de projet qui gèrent les budgets des études.",0,"Les chefs de projet suivent les budgets, mais n'ont généralement pas le pouvoir d'engager financièrement la structure en effectuant des paiements depuis le compte bancaire."
247,tresorerie,"Trésorerie","Qui sont les 'ordonnateur·rice·s' des dépenses dans une Junior-Entreprise ?",1,"L'expert-comptable de l'association.",0,"L'expert-comptable contrôle et conseille, mais n'a pas le pouvoir de décider et d'exécuter les dépenses de la Junior."
247,tresorerie,"Trésorerie","Qui sont les 'ordonnateur·rice·s' des dépenses dans une Junior-Entreprise ?",2,"Les personnes détentrices des pouvoirs bancaires, pouvant engager des dépenses au nom de la structure.",1,"L'Annexe à la Norme (page 19) définit clairement les ordonnateurs comme les personnes ayant les pouvoirs sur le compte bancaire, typiquement le Président et le Trésorier."
247,tresorerie,"Trésorerie","Qui sont les 'ordonnateur·rice·s' des dépenses dans une Junior-Entreprise ?",3,"Tous les membres du Conseil d'Administration collectivement.",0,"Le Conseil d'Administration peut valider des budgets ou des dépenses stratégiques, mais les 'ordonnateurs' sont ceux qui ont le pouvoir d'exécuter les paiements au quotidien."
248,tresorerie,"Trésorerie","Qu'est-ce que le 'lettrage' en comptabilité ?",0,"La rédaction des commentaires pour chaque écriture comptable.",0,"Ajouter des libellés clairs est important, mais le lettrage est une opération technique spécifique."
248,tresorerie,"Trésorerie","Qu'est-ce que le 'lettrage' en comptabilité ?",1,"L'envoi des lettres de relance aux clients qui n'ont pas payé.",0,"Ceci est une action du processus de recouvrement, pas une opération comptable interne."
248,tresorerie,"Trésorerie","Qu'est-ce que le 'lettrage' en comptabilité ?",2,"L'opération qui consiste à faire correspondre un ou plusieurs débits avec un ou plusieurs crédits.",1,"Le lettrage permet de pointer les opérations qui se soldent, par exemple une facture client (crédit au compte client) et son règlement (débit au compte client), pour suivre ce qui reste dû."
248,tresorerie,"Trésorerie","Qu'est-ce que le 'lettrage' en comptabilité ?",3,"La classification des comptes comptables selon le plan comptable général.",0,"Ceci correspond à la codification ou à l'imputation comptable, qui est une étape préalable à l'enregistrement des écritures."
249,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle faire des dons à d'autres associations ?",0,"Non, c'est strictement interdit par la CNJE.",0,"Ce n'est pas interdit, mais c'est une pratique très encadrée pour éviter les abus et préserver la gestion désintéressée."
249,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle faire des dons à d'autres associations ?",1,"Oui, sans aucune restriction tant que cela est validé en AG.",0,"La validation en AG est une bonne pratique, mais elle n'est pas suffisante. Il existe des règles légales et des exigences de la CNJE à respecter."
249,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle faire des dons à d'autres associations ?",2,"Oui, à condition que cela respecte les règles légales et les exigences de la CNJE.",1,"La Norme Trésorerie 2025 (A.4) précise que les dons sont possibles mais doivent respecter un cadre strict pour être conformes."
249,tresorerie,"Trésorerie","Une Junior-Entreprise peut-elle faire des dons à d'autres associations ?",3,"Oui, mais uniquement à des associations reconnues d'utilité publique.",0,"Faire un don à une association reconnue d'utilité publique peut ouvrir droit à une réduction d'impôt, mais ce n'est pas une condition obligatoire pour qu'une Junior puisse faire un don."
250,tresorerie,"Trésorerie","À quoi sert le ratio de solidité financière ($$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) ?",0,"À calculer le montant de l'Impôt sur les Sociétés.",0,"L'Impôt sur les Sociétés est calculé sur le résultat fiscal, qui est un concept différent de ce ratio de structure financière."
250,tresorerie,"Trésorerie","À quoi sert le ratio de solidité financière ($$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) ?",1,"À déterminer le nombre maximum de JEH réalisables dans l'année.",0,"Ce ratio est un indicateur de la santé financière et de la capacité de la structure à faire face à ses obligations, pas un indicateur d'activité commerciale."
250,tresorerie,"Trésorerie","À quoi sert le ratio de solidité financière ($$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) ?",2,"À évaluer la capacité de la structure à couvrir ses charges fixes avec ses fonds propres en cas de difficulté.",1,"L'Annexe de la Norme (C.1) indique que la structure doit avoir des capitaux propres suffisants. Ce ratio mesure combien de 'temps' la Junior pourrait survivre sans revenus."
250,tresorerie,"Trésorerie","À quoi sert le ratio de solidité financière ($$\frac{\text{Capitaux propres}}{\text{Charges fixes incompressibles}}$$) ?",3,"À fixer le prix de vente des prestations.",0,"Le prix de vente est déterminé par des considérations de marché, de coûts de mission et de stratégie commerciale, pas directement par ce ratio."
251,tresorerie,"Trésorerie","Sur quel site gouvernemental la déclaration de TVA doit-elle être effectuée ?",0,urssaf.fr,0,"Le site de l'URSSAF sert à déclarer et payer les cotisations sociales (BRC), mais pas les impôts et taxes comme la TVA."
251,tresorerie,"Trésorerie","Sur quel site gouvernemental la déclaration de TVA doit-elle être effectuée ?",1,douane.gouv.fr,0,"Le site des douanes est utilisé pour la Déclaration Européenne de Services (DES), mais pas pour la déclaration de TVA française elle-même."
251,tresorerie,"Trésorerie","Sur quel site gouvernemental la déclaration de TVA doit-elle être effectuée ?",2,impots.gouv.fr,1,"Le 'Tutoriel TVA 2024' et les articles KiwiLegal confirment que la TVA, ainsi que la DAS2 et l'IS, se déclarent sur le site de la Direction Générale des Finances Publiques."
251,tresorerie,"Trésorerie","Sur quel site gouvernemental la déclaration de TVA doit-elle être effectuée ?",3,service-public.fr,0,"Ce site est un portail d'information sur les démarches administratives, mais pas la plateforme pour effectuer les déclarations fiscales des entreprises."
252,tresorerie,"Trésorerie","Une Junior-Entreprise achète du matériel informatique pour 2 000€ HT. Quelle est la durée d'amortissement comptable standard pour ce type de bien ?",0,"1 an",0,"Une durée d'un an correspondrait à passer l'achat en charge directement, or le matériel informatique est considéré comme une immobilisation destinée à durer."
252,tresorerie,"Trésorerie","Une Junior-Entreprise achète du matériel informatique pour 2 000€ HT. Quelle est la durée d'amortissement comptable standard pour ce type de bien ?",1,"3 ans",1,"KiwiLegal donne un exemple pratique et liste les durées d'amortissement classiques, indiquant 3 ans pour le matériel informatique."
252,tresorerie,"Trésorerie","Une Junior-Entreprise achète du matériel informatique pour 2 000€ HT. Quelle est la durée d'amortissement comptable standard pour ce type de bien ?",2,"5 ans",0,"Cette durée est plus commune pour du matériel industriel ou des agencements, pas pour du matériel informatique dont l'obsolescence est plus rapide."
252,tresorerie,"Trésorerie","Une Junior-Entreprise achète du matériel informatique pour 2 000€ HT. Quelle est la durée d'amortissement comptable standard pour ce type de bien ?",3,"10 ans",0,"Une durée de 10 ans est typique pour du mobilier ou des bâtiments, mais beaucoup trop longue pour du matériel informatique."
253,tresorerie,"Trésorerie","Quel document comptable permet de visualiser l'ensemble des mouvements (débits et crédits) pour un compte donné sur une période ?",0,"Le bilan.",0,"Le bilan est une 'photographie' du patrimoine de la structure à un instant T (actif et passif), il ne montre pas le détail des mouvements."
253,tresorerie,"Trésorerie","Quel document comptable permet de visualiser l'ensemble des mouvements (débits et crédits) pour un compte donné sur une période ?",1,"Le compte de résultat.",0,"Le compte de résultat synthétise les produits et les charges de l'exercice pour déterminer le résultat, mais ne détaille pas les mouvements par compte."
253,tresorerie,"Trésorerie","Quel document comptable permet de visualiser l'ensemble des mouvements (débits et crédits) pour un compte donné sur une période ?",2,"La balance générale.",0,"La balance générale liste tous les comptes avec leur solde (débiteur ou créditeur) à une date donnée, mais pas le détail des écritures qui ont mené à ce solde."
253,tresorerie,"Trésorerie","Quel document comptable permet de visualiser l'ensemble des mouvements (débits et crédits) pour un compte donné sur une période ?",3,"Le grand livre.",1,"Le grand livre est le document qui reprend toutes les écritures du journal et les classe par compte, présentant ainsi l'historique de chaque compte (clients, fournisseurs, banque, etc.)."
254,tresorerie,"Trésorerie","Qu'est-ce qu'une immobilisation en comptabilité ?",0,"Tout achat d'un montant supérieur à 500 € HT.",0,"Il existe un seuil fiscal (500 € HT) pour tolérer le passage en charge de biens durables, mais la définition comptable d'une immobilisation ne repose pas uniquement sur son prix."
254,tresorerie,"Trésorerie","Qu'est-ce qu'une immobilisation en comptabilité ?",1,"Un bien ou un service destiné à être revendu en l'état.",0,"Ceci est la définition d'un stock de marchandises, pas d'une immobilisation."
254,tresorerie,"Trésorerie","Qu'est-ce qu'une immobilisation en comptabilité ?",2,"Un bien destiné à servir de façon durable à l'activité de la structure.",1,"Une immobilisation est un élément de l'actif destiné à rester durablement dans l'entreprise (plus d'un exercice comptable) pour être utilisé dans le cadre de son activité."
254,tresorerie,"Trésorerie","Qu'est-ce qu'une immobilisation en comptabilité ?",3,"L'ensemble des liquidités disponibles sur le compte bancaire.",0,"Les liquidités sont des actifs circulants, pas des immobilisations, car leur nature est d'être utilisées à court terme."
255,tresorerie,"Trésorerie","Quelle est la date à prendre en compte pour déclarer les cotisations sociales dans un BRC lors du paiement d'un intervenant par chèque ?",0,"La date d'encaissement du chèque par l'étudiant.",0,"L'URSSAF se base sur l'événement qui crée la 'dette' de la Junior envers l'intervenant, pas sur le moment où l'intervenant dispose effectivement des fonds."
255,tresorerie,"Trésorerie","Quelle est la date à prendre en compte pour déclarer les cotisations sociales dans un BRC lors du paiement d'un intervenant par chèque ?",1,"La date de signature du Récapitulatif de Mission.",0,"Le RM est l'accord initial, mais les cotisations sont dues au moment du paiement, pas de l'engagement."
255,tresorerie,"Trésorerie","Quelle est la date à prendre en compte pour déclarer les cotisations sociales dans un BRC lors du paiement d'un intervenant par chèque ?",2,"La date d'émission du bulletin de versement.",1,"La FAQ de KiwiLegal clarifie que c'est la date d'émission du BV qui fait foi pour la déclaration des cotisations à l'URSSAF, car c'est à ce moment que la rétribution est officiellement attribuée."
255,tresorerie,"Trésorerie","Quelle est la date à prendre en compte pour déclarer les cotisations sociales dans un BRC lors du paiement d'un intervenant par chèque ?",3,"Le dernier jour du mois où le chèque a été émis.",0,"La déclaration doit se faire sur la base de la date exacte de l'événement générateur, qui est l'émission du BV, et non une date de fin de mois."
256,tresorerie,"Trésorerie","Dans le cadre de la gestion d'un partenariat ou d'un regroupement de Juniors, qu'est-ce qui est considéré comme essentiel pour la gestion financière ?",0,"La centralisation de la trésorerie sur une seule des Juniors partenaires.",0,"Cela créerait une dépendance et des risques. La gestion doit être concertée, mais pas forcément centralisée de cette manière."
256,tresorerie,"Trésorerie","Dans le cadre de la gestion d'un partenariat ou d'un regroupement de Juniors, qu'est-ce qui est considéré comme essentiel pour la gestion financière ?",1,"La mise en place de processus (achat, vente) et d'un contrôle interne validés par toutes les parties.",1,"KiwiLegal souligne que la gestion financière d'un regroupement s'apparente à celle d'une association à part entière et nécessite un contrôle interne et des processus clairs et partagés."
256,tresorerie,"Trésorerie","Dans le cadre de la gestion d'un partenariat ou d'un regroupement de Juniors, qu'est-ce qui est considéré comme essentiel pour la gestion financière ?",2,"La signature d'un contrat de sous-traitance systématique entre les Juniors.",0,"La sous-traitance est une modalité possible, mais l'élément clé de la gestion financière est la mise en place de processus de contrôle communs, quelle que soit la forme juridique du partenariat."
256,tresorerie,"Trésorerie","Dans le cadre de la gestion d'un partenariat ou d'un regroupement de Juniors, qu'est-ce qui est considéré comme essentiel pour la gestion financière ?",3,"L'intervention d'un auditeur externe pour chaque projet commun.",0,"Faire appel à un auditeur externe est une mesure lourde et non requise. La gestion repose sur la mise en place de contrôles internes par les Juniors elles-mêmes."
257,tresorerie,"Trésorerie","Selon la documentation, qu'est-ce que l'e-reporting, complémentaire à la facturation électronique ?",0,"Un rapport annuel sur la performance électronique de la Junior à envoyer à la CNJE.",0,"L'e-reporting est une obligation fiscale de transmission de données, pas un reporting interne au Mouvement."
257,tresorerie,"Trésorerie","Selon la documentation, qu'est-ce que l'e-reporting, complémentaire à la facturation électronique ?",1,"La transmission à l'administration fiscale des données de transactions non concernées par la facturation électronique.",1,"KiwiLegal le définit comme la transmission des données de transactions avec des non-assujettis (BtoC) ou des opérateurs étrangers, qui ne sont pas couvertes par l'e-invoicing."
257,tresorerie,"Trésorerie","Selon la documentation, qu'est-ce que l'e-reporting, complémentaire à la facturation électronique ?",2,"Le processus de déclaration de la TVA entièrement en ligne.",0,"La déclaration en ligne existe déjà. L'e-reporting est une transmission de données de transactions en amont, qui permettra à terme de pré-remplir la déclaration de TVA."
257,tresorerie,"Trésorerie","Selon la documentation, qu'est-ce que l'e-reporting, complémentaire à la facturation électronique ?",3,"L'archivage électronique sécurisé de toutes les factures de vente.",0,"L'archivage électronique est une obligation, mais l'e-reporting est un processus de transmission de données actives à l'administration, pas seulement de stockage."
258,tresorerie,"Trésorerie","Quelle est la première échéance majeure pour la mise en place de la facturation électronique pour les Junior-Entreprises ?",0,"1er janvier 2025",0,"Cette date est passée ou trop proche, la réforme a été planifiée avec des échéances ultérieures."
258,tresorerie,"Trésorerie","Quelle est la première échéance majeure pour la mise en place de la facturation électronique pour les Junior-Entreprises ?",1,"1er septembre 2026",1,"KiwiLegal mentionne le 1er septembre 2026 comme première échéance pour l'obligation de réception des factures électroniques pour toutes les entreprises, et d'émission pour les grandes entreprises."
258,tresorerie,"Trésorerie","Quelle est la première échéance majeure pour la mise en place de la facturation électronique pour les Junior-Entreprises ?",2,"1er janvier 2027",0,"Des échéances sont prévues après 2026 pour l'obligation d'émission par les PME et TPE, mais la première étape importante est avant."
258,tresorerie,"Trésorerie","Quelle est la première échéance majeure pour la mise en place de la facturation électronique pour les Junior-Entreprises ?",3,"31 décembre 2025",0,"Les échéances de cette réforme fiscale sont fixées en fonction d'étapes de déploiement progressif, pas à la fin d'une année civile."
259,tresorerie,"Trésorerie","Une Junior-Entreprise doit-elle déclarer les gratifications de stage dans la DAS2 ?",0,"Oui, si le montant cumulé dépasse 2 400 €.",0,"Même si le montant est élevé, la nature de la somme versée est le critère déterminant pour la DAS2."
259,tresorerie,"Trésorerie","Une Junior-Entreprise doit-elle déclarer les gratifications de stage dans la DAS2 ?",1,"Non, car les gratifications de stage ne sont pas considérées comme des honoraires.",1,"KiwiLegal précise explicitement que les gratifications de stage ne sont pas des honoraires et ne sont donc pas à déclarer dans la DAS2, qui concerne les rétributions d'intervenants et les honoraires de prestataires."
259,tresorerie,"Trésorerie","Une Junior-Entreprise doit-elle déclarer les gratifications de stage dans la DAS2 ?",2,"Oui, mais uniquement la partie qui dépasse le seuil d'exonération de cotisations sociales.",0,"Les règles de la DAS2 sont distinctes de celles de l'exonération des cotisations sociales sur les gratifications de stage."
259,tresorerie,"Trésorerie","Une Junior-Entreprise doit-elle déclarer les gratifications de stage dans la DAS2 ?",3,"Non, car les stagiaires ne sont pas étudiants de l'établissement.",0,"Même si le stagiaire est étudiant, la nature de sa gratification l'exclut du champ de la DAS2. La raison n'est pas son statut mais la nature de la somme versée."
260,tresorerie,"Trésorerie","Quel est le but de la 'procédure de surveillance des signataires' ?",0,"Vérifier que les signataires des contrats clients sont bien les représentants légaux.",0,"Cette procédure est interne à la Junior et concerne la gestion financière, pas la validation des contrats commerciaux."
260,tresorerie,"Trésorerie","Quel est le but de la 'procédure de surveillance des signataires' ?",1,"S'assurer que les personnes ayant les pouvoirs bancaires ne peuvent pas autoriser un paiement à leur propre bénéfice sans contrôle.",1,"KiwiLegal explique que cette 'sécurité' supplémentaire est nécessaire quand une personne ayant les droits en banque est amenée à recevoir de l'argent (via BV ou note de frais) pour éviter les conflits d'intérêts."
260,tresorerie,"Trésorerie","Quel est le but de la 'procédure de surveillance des signataires' ?",2,"Contrôler la signature des documents d'étude pour s'assurer de leur conformité.",0,"La conformité des documents d'étude relève du pôle Qualité. Cette procédure est spécifiquement liée au risque financier et aux pouvoirs bancaires."
260,tresorerie,"Trésorerie","Quel est le but de la 'procédure de surveillance des signataires' ?",3,"Limiter le nombre de personnes ayant le droit de signer les chèques.",0,"Limiter le nombre de signataires est une bonne pratique, mais la procédure de surveillance s'applique à ceux qui ont ce droit, quel que soit leur nombre."
261,tresorerie,"Trésorerie","En plus des intervenants, quelles autres personnes ou entités doivent être déclarées sur la DAS2 si leurs honoraires dépassent le seuil fixé ?",0,"Les fournisseurs de matériel informatique.",0,"L'achat de biens n'est pas considéré comme des honoraires et ne figure pas dans la DAS2."
261,tresorerie,"Trésorerie","En plus des intervenants, quelles autres personnes ou entités doivent être déclarées sur la DAS2 si leurs honoraires dépassent le seuil fixé ?",1,"Les prestataires extérieurs comme l'expert-comptable ou un avocat.",1,"KiwiLegal et l'Annexe de la Norme précisent que les honoraires versés aux prestataires extérieurs (avocat, expert-comptable, etc.) doivent être déclarés s'ils dépassent le seuil (2400€ TTC)."
261,tresorerie,"Trésorerie","En plus des intervenants, quelles autres personnes ou entités doivent être déclarées sur la DAS2 si leurs honoraires dépassent le seuil fixé ?",2,"Les organismes auxquels la Junior paie sa cotisation (CNJE, etc.).",0,"Les cotisations associatives ne sont pas des honoraires et ne sont donc pas à déclarer sur la DAS2."
261,tresorerie,"Trésorerie","En plus des intervenants, quelles autres personnes ou entités doivent être déclarées sur la DAS2 si leurs honoraires dépassent le seuil fixé ?",3,"Les salariés de la Junior-Entreprise, s'il y en a.",0,"Si une Junior avait des salariés (cas exceptionnel et non standard), leurs rémunérations seraient déclarées via d'autres canaux (DSN), pas la DAS2 qui concerne les honoraires."
262,tresorerie,"Trésorerie","Le principe comptable de 'permanence des méthodes' signifie que :",0,"La comptabilité doit être tenue en permanence, sans interruption.",0,"Ceci relève de la continuité de l'exploitation. La 'permanence des méthodes' concerne autre chose."
262,tresorerie,"Trésorerie","Le principe comptable de 'permanence des méthodes' signifie que :",1,"La Junior-Entreprise doit conserver la même équipe de trésoriers d'un mandat à l'autre.",0,"Ce principe est purement comptable et ne concerne pas l'organisation des ressources humaines."
262,tresorerie,"Trésorerie","Le principe comptable de 'permanence des méthodes' signifie que :",2,"Sauf changement exceptionnel, la Junior doit utiliser les mêmes règles et procédures comptables d'un exercice à l'autre.",1,"Ce principe, mentionné dans l'Annexe (page 21), assure que les comptes annuels sont comparables d'une année sur l'autre, car ils sont établis selon des règles constantes."
262,tresorerie,"Trésorerie","Le principe comptable de 'permanence des méthodes' signifie que :",3,"Les méthodes de gestion de projet doivent être identiques pour toutes les études.",0,"Ce principe est strictement comptable et s'applique à la manière d'évaluer les actifs, de calculer les amortissements, etc., pas à la méthodologie des missions."
263,tresorerie,"Trésorerie","Qu'est-ce que le principe d''indépendance des exercices' en comptabilité ?",0,"Chaque exercice comptable doit être audité par un commissaire aux comptes indépendant.",0,"Ceci concerne le contrôle des comptes, pas la manière de les établir. Les Juniors n'ont généralement pas l'obligation d'avoir un commissaire aux comptes."
263,tresorerie,"Trésorerie","Qu'est-ce que le principe d''indépendance des exercices' en comptabilité ?",1,"Les décisions de gestion d'un exercice ne doivent pas être influencées par les résultats de l'exercice précédent.",0,"C'est un principe de gestion, pas un principe comptable. Au contraire, il est sain de tenir compte des résultats passés pour prendre des décisions futures."
263,tresorerie,"Trésorerie","Qu'est-ce que le principe d''indépendance des exercices' en comptabilité ?",2,"Les charges et les produits doivent être rattachés à l'exercice au cours duquel ils ont été engagés ou acquis, quelle que soit leur date de paiement ou d'encaissement.",1,"C'est la définition exacte de ce principe, mentionné dans l'Annexe (page 21). C'est la raison d'être des opérations de 'cut-off' en fin d'exercice."
263,tresorerie,"Trésorerie","Qu'est-ce que le principe d''indépendance des exercices' en comptabilité ?",3,"La trésorerie de la Junior doit être indépendante de celle de l'école ou de l'université de rattachement.",0,"C'est une règle de base de la gestion associative (autonomie de la personne morale), mais ce n'est pas la signification du principe comptable d''indépendance des exercices'."
264,tresorerie,"Trésorerie","Dans le contexte des Junior-Entreprises, que signifie 'l'assiette forfaitaire de cotisations' ?",0,"Un forfait de cotisations sociales unique payé chaque année par la Junior, quel que soit son volume d'activité.",0,"Les cotisations sont bien proportionnelles aux rétributions versées. L'assiette forfaitaire concerne la base de calcul, pas le montant total."
264,tresorerie,"Trésorerie","Dans le contexte des Junior-Entreprises, que signifie 'l'assiette forfaitaire de cotisations' ?",1,"Le fait que les cotisations sociales sont calculées sur une base (un 'forfait') qui n'est pas la rétribution réelle de l'étudiant.",1,"C'est un avantage du statut dérogatoire : les cotisations sont calculées sur une base forfaitaire (liée au plafond de la Sécurité Sociale) qui est bien plus faible que la rétribution réelle, ce qui allège les charges."
264,tresorerie,"Trésorerie","Dans le contexte des Junior-Entreprises, que signifie 'l'assiette forfaitaire de cotisations' ?",2,"Un accord avec l'URSSAF pour payer un forfait de conseil juridique annuel.",0,"Cela n'a aucun rapport. L'assiette forfaitaire est un mécanisme de calcul des cotisations sociales sur les rétributions."
264,tresorerie,"Trésorerie","Dans le contexte des Junior-Entreprises, que signifie 'l'assiette forfaitaire de cotisations' ?",3,"La base sur laquelle l'Impôt sur les Sociétés est calculé.",0,"L'assiette de l'IS est le résultat fiscal. L'assiette forfaitaire concerne les cotisations sociales (URSSAF), pas les impôts (DGFIP)."
265,tresorerie,"Trésorerie","Une note de frais peut-elle être remboursée si elle n'est pas accompagnée d'un justificatif ?",0,"Oui, si le montant est inférieur à 50 €.",0,"Le remboursement sans justificatif expose la Junior à un risque de redressement URSSAF, car la somme pourrait être requalifiée en avantage en nature ou en rémunération déguisée, quel que soit le montant."
265,tresorerie,"Trésorerie","Une note de frais peut-elle être remboursée si elle n'est pas accompagnée d'un justificatif ?",1,"Oui, si le Président de la Junior donne son accord écrit.",0,"Même avec un accord interne, l'absence de justificatif rend la dépense non probante aux yeux de l'administration fiscale et de l'URSSAF."
265,tresorerie,"Trésorerie","Une note de frais peut-elle être remboursée si elle n'est pas accompagnée d'un justificatif ?",2,"Non, toutes les notes de frais doivent être correctement gérées et justifiées.",1,"La Norme Trésorerie 2025 (G.3) exige que les notes de frais soient 'correctement gérées et justifiées'. Un remboursement doit correspondre à une dépense réelle, engagée pour le compte de l'association, et prouvée par une facture."
265,tresorerie,"Trésorerie","Une note de frais peut-elle être remboursée si elle n'est pas accompagnée d'un justificatif ?",3,"Non, sauf s'il s'agit de frais de déplacement calculés sur la base d'un barème kilométrique.",0,"Même pour les indemnités kilométriques, des justificatifs sont nécessaires (carte grise du véhicule, justification du trajet et du kilométrage) pour prouver la réalité du déplacement."
266,tresorerie,"Trésorerie","Si une Junior-Entreprise identifie des risques liés à sa trésorerie, que doit-elle faire selon les principes du contrôle interne ?",0,"Souscrire une assurance complémentaire pour couvrir ces risques.",0,"L'assurance peut couvrir les conséquences d'un risque, mais le contrôle interne vise à prévenir le risque lui-même."
266,tresorerie,"Trésorerie","Si une Junior-Entreprise identifie des risques liés à sa trésorerie, que doit-elle faire selon les principes du contrôle interne ?",1,"Mettre en place des mesures de prévention.",1,"L'Annexe de la Norme (II. A. 1) indique que la maîtrise des risques de la structure, via la mise en place de mesures de prévention, est le signe d'un contrôle interne efficace."
266,tresorerie,"Trésorerie","Si une Junior-Entreprise identifie des risques liés à sa trésorerie, que doit-elle faire selon les principes du contrôle interne ?",2,"Augmenter ses fonds propres pour pouvoir faire face à une perte éventuelle.",0,"Avoir des fonds propres solides est important pour la pérennité (Norme C.1), mais cela ne remplace pas les actions de prévention pour éviter que les problèmes ne surviennent."
266,tresorerie,"Trésorerie","Si une Junior-Entreprise identifie des risques liés à sa trésorerie, que doit-elle faire selon les principes du contrôle interne ?",3,"Informer la CNJE de chaque risque identifié.",0,"La gestion des risques est d'abord de la responsabilité de la Junior elle-même. La CNJE peut être sollicitée pour conseil, mais l'action de prévention doit être mise en œuvre par la structure."
